battery_id,cycle,ambient_temperature,capacity_Ah,initial_capacity_Ah,SOH_percent
B0007,198,24.0,1.7285642277717963,1.89105229539079,91.40753177397374
B0007,202,24.0,1.723900324588418,1.89105229539079,91.16090172599749
B0007,206,24.0,1.7139788776485192,1.89105229539079,90.63624955407813
B0007,210,24.0,1.7139701997004613,1.89105229539079,90.63579065888634
B0007,214,24.0,1.7036521173638766,1.89105229539079,90.09016416501656
B0007,216,24.0,1.7040137474382486,1.89105229539079,90.10928738414982
B0007,220,24.0,1.6935716157343033,1.89105229539079,89.55710108399319
B0007,224,24.0,1.6876577363877656,1.89105229539079,89.24437153331117
B0007,228,24.0,1.6830744356583152,1.89105229539079,89.00200379231205
B0007,232,24.0,1.6779270142025482,1.89105229539079,88.72980500287017
B0007,236,24.0,1.6732060275966172,1.89105229539079,88.4801563486559
B0007,240,24.0,1.6674367208253988,1.89105229539079,88.17507188402843
B0007,244,24.0,1.6622662630667526,1.89105229539079,87.90165492082501
B0007,248,24.0,1.6574243065763063,1.89105229539079,87.645609305257
B0007,252,24.0,1.652538684928734,1.89105229539079,87.38725464951953
B0007,256,24.0,1.6472174627573322,1.89105229539079,87.10586517211738
B0007,260,24.0,1.6364136810898071,1.89105229539079,86.53455460107405
B0007,264,24.0,1.6362554312048496,1.89105229539079,86.52618625053486
B0007,266,24.0,1.641119179218384,1.89105229539079,86.78338421514901
B0007,270,24.0,1.6315700789656966,1.89105229539079,86.27842196339309
B0007,274,24.0,1.621213282987236,1.89105229539079,85.73074826850355
B0007,278,24.0,1.6164273214762122,1.89105229539079,85.47766370163623
B0007,282,24.0,1.615823510161921,1.89105229539079,85.44573379066746
B0007,286,24.0,1.61672418029789,1.89105229539079,85.49336177737963
B0007,290,24.0,1.6108655863730026,1.89105229539079,85.1835557535501
B0007,294,24.0,1.6006603374309376,1.89105229539079,84.64389595847521
B0007,298,24.0,1.5959174487005663,1.89105229539079,84.39308910654776
B0007,302,24.0,1.5962179519462243,1.89105229539079,84.40897990165642
B0007,306,24.0,1.5958065114633972,1.89105229539079,84.38722267771132
B0007,310,24.0,1.5906507821480704,1.89105229539079,84.11458456358338
B0007,313,24.0,1.6888211161855506,1.89105229539079,89.3058917673428
B0007,316,24.0,1.6259938279733204,1.89105229539079,85.98354640622486
B0007,320,24.0,1.6157433862812898,1.89105229539079,85.44149679093846
B0007,324,24.0,1.6056626764846538,1.89105229539079,84.90842270191371
B0007,328,24.0,1.5949746921524348,1.89105229539079,84.34323556466374
B0007,332,24.0,1.5904102438871945,1.89105229539079,84.10186475348281
B0007,336,24.0,1.5853517062988178,1.89105229539079,83.83436619721833
B0007,340,24.0,1.5799737147242376,1.89105229539079,83.5499747191144
B0007,344,24.0,1.5752185465278068,1.89105229539079,83.29851852152426
B0007,348,24.0,1.569798484648868,1.89105229539079,83.01190234003897
B0007,352,24.0,1.5702565375950357,1.89105229539079,83.0361244595057
B0007,356,24.0,1.565249873909438,1.89105229539079,82.77136902689281
B0007,360,24.0,1.559633933561147,1.89105229539079,82.4743946723507
B0007,364,24.0,1.5649820533392105,1.89105229539079,82.75720651161599
B0007,367,24.0,1.57497949984227,1.89105229539079,83.28587758683834
B0007,371,24.0,1.5652811168780458,1.89105229539079,82.77302117414882
B0007,375,24.0,1.559755497470126,1.89105229539079,82.48082304608076
B0007,379,24.0,1.549897685670499,1.89105229539079,81.95953593923268
B0007,383,24.0,1.5438771531345021,1.89105229539079,81.64116650277282
B0007,387,24.0,1.5450187488690073,1.89105229539079,81.70153478223752
B0007,391,24.0,1.5445940154102908,1.89105229539079,81.6790746176111
B0007,395,24.0,1.5343086721758876,1.89105229539079,81.13517938745419
B0007,399,24.0,1.5287603942958483,1.89105229539079,80.84178306554588
B0007,403,24.0,1.5289260249179843,1.89105229539079,80.85054171397351
B0007,407,24.0,1.529091650133123,1.89105229539079,80.85930007647583
B0007,411,24.0,1.5239059324661248,1.89105229539079,80.5850761600015
B0007,415,24.0,1.5186675419100615,1.89105229539079,80.30806686899294
B0007,419,24.0,1.5136482266426952,1.89105229539079,80.04264241301145
B0007,423,24.0,1.5136050185229033,1.89105229539079,80.04035754125528
B0007,427,24.0,1.5139470614867965,1.89105229539079,80.05844498202711
B0007,431,24.0,1.5339599193158786,1.89105229539079,81.1167371232789
B0007,433,24.0,1.5391372798653098,1.89105229539079,81.39051911027366
B0007,437,24.0,1.5236247972838737,1.89105229539079,80.57020955991136
B0007,441,24.0,1.5135813035589147,1.89105229539079,80.03910347947992
B0007,445,24.0,1.5077850749847914,1.89105229539079,79.7325953734772
B0007,449,24.0,1.5031960676037333,1.89105229539079,79.48992586125676
B0007,453,24.0,1.4978220596995881,1.89105229539079,79.20574504207775
B0007,457,24.0,1.492848534633516,1.89105229539079,78.94274199989883
B0007,461,24.0,1.492414389867026,1.89105229539079,78.91978415957107
B0007,465,24.0,1.487482776538081,1.89105229539079,78.65899743564148
B0007,469,24.0,1.482535148640411,1.89105229539079,78.39736385153971
B0007,473,24.0,1.4827874322228984,1.89105229539079,78.41070476141842
B0007,477,24.0,1.476971179775059,1.89105229539079,78.10313778074762
B0007,481,24.0,1.4819015554137276,1.89105229539079,78.36385905485969
B0007,483,24.0,1.4981366198874824,1.89105229539079,79.2223791768746
B0007,485,24.0,1.4820775214392872,1.89105229539079,78.37316424573085
B0007,489,24.0,1.4771155312812152,1.89105229539079,78.11077117652985
B0007,493,24.0,1.4720772783056488,1.89105229539079,77.84434528297595
B0007,497,24.0,1.472248013656454,1.89105229539079,77.85337387257239
B0007,501,24.0,1.4670106672274665,1.89105229539079,77.57641979564112
B0007,505,24.0,1.4617672495335379,1.89105229539079,77.2991446665128
B0007,509,24.0,1.4566952670489708,1.89105229539079,77.03093513592873
B0007,513,24.0,1.451354972758956,1.89105229539079,76.74853711324945
B0007,517,24.0,1.451615926257375,1.89105229539079,76.76233649357621
B0007,521,24.0,1.4468161332173683,1.89105229539079,76.50852050701118
B0007,525,24.0,1.4467570607768785,1.89105229539079,76.50539672029024
B0007,529,24.0,1.4413797481446793,1.89105229539079,76.22104114507394
B0007,533,24.0,1.4362456252208178,1.89105229539079,75.94954559011889
B0007,537,24.0,1.4368154153924828,1.89105229539079,75.9796764422933
B0007,541,24.0,1.4362945145860047,1.89105229539079,75.95213088960034
B0007,545,24.0,1.4418575315878015,1.89105229539079,76.24630662526647
B0007,548,24.0,1.4672063484781797,1.89105229539079,77.58676753965592
B0007,552,24.0,1.4518640367848885,1.89105229539079,76.77545672975997
B0007,556,24.0,1.4471379752748499,1.89105229539079,76.52553971151791
B0007,560,24.0,1.441790586562399,1.89105229539079,76.24276653144855
B0007,564,24.0,1.431630947911111,1.89105229539079,75.70551863639822
B0007,568,24.0,1.4318084249673686,1.89105229539079,75.71490373149528
B0007,572,24.0,1.4262562585106868,1.89105229539079,75.42130177927987
B0007,576,24.0,1.4260877528924913,1.89105229539079,75.41239109930522
B0007,580,24.0,1.4212633510031694,1.89105229539079,75.157273781763
B0007,584,24.0,1.4163272748795108,1.89105229539079,74.89625106252409
B0007,588,24.0,1.4165781829175994,1.89105229539079,74.90951923277514
B0007,592,24.0,1.4108401729425177,1.89105229539079,74.60608976183626
B0007,596,24.0,1.4109949628347804,1.89105229539079,74.61427514584918
B0007,600,24.0,1.4061714290398801,1.89105229539079,74.35920373366997
B0007,604,24.0,1.4063358479692922,1.89105229539079,74.36789830704656
B0007,608,24.0,1.4004552399066514,1.89105229539079,74.05692816217145
B0007,612,24.0,1.4217865046055154,1.89105229539079,75.18493846367691
B0007,614,24.0,1.4324552720625434,1.89105229539079,75.74910940083355
B0018,3,24.0,1.8550045207910817,1.8550045207910817,100.0
B0018,7,24.0,1.8431955317089987,1.8550045207910817,99.3633983664338
B0018,11,24.0,1.8396018424355423,1.8550045207910817,99.16966895859797
B0018,15,24.0,1.8306736044962053,1.8550045207910817,98.68836350412234
B0018,18,24.0,1.8327002069419656,1.8550045207910817,98.79761404357093
B0018,20,24.0,1.8285288846046388,1.8550045207910817,98.57274546289774
B0018,22,24.0,1.8212011895697924,1.8550045207910817,98.17772243450524
B0018,24,24.0,1.8151700106433282,1.8550045207910817,97.85259228744275
B0018,27,24.0,1.8042980520967649,1.8550045207910817,97.26650430627024
B0018,30,24.0,1.8231002302844226,1.8550045207910817,98.28009634752517
B0018,32,24.0,1.8121253520255494,1.8550045207910817,97.68846014740458
B0018,34,24.0,1.8046916382117766,1.8550045207910817,97.28772183488542
B0018,36,24.0,1.790844349786295,1.8550045207910817,96.54123910288773
B0018,39,24.0,1.783470722841926,1.8550045207910817,96.14373996680884
B0018,42,24.0,1.7809386125310702,1.8550045207910817,96.00723839592447
B0018,44,24.0,1.771209039672698,1.8550045207910817,95.4827343988009
B0018,46,24.0,1.7686303996707076,1.8550045207910817,95.34372449488482
B0018,48,24.0,1.7536304801917124,1.8550045207910817,94.5351054693852
B0018,51,24.0,1.7462197416415093,1.8550045207910817,94.13560571253055
B0018,54,24.0,1.7376647337053737,1.8550045207910817,93.67442042482638
B0018,56,24.0,1.7315166735475835,1.8550045207910817,93.3429894181155
B0018,58,24.0,1.7085949894470602,1.8550045207910817,92.10732212762565
B0018,60,24.0,1.711469957068211,1.8550045207910817,92.26230652733616
B0018,63,24.0,1.7075021373272627,1.8550045207910817,92.04840841029782
B0018,66,24.0,1.7492382064360228,1.8550045207910817,94.29832579006579
B0018,68,24.0,1.7327697147429955,1.8550045207910817,93.4105386440806
B0018,70,24.0,1.7222313328292376,1.8550045207910817,92.84243318688938
B0018,72,24.0,1.711846298984729,1.8550045207910817,92.28259445182906
B0018,75,24.0,1.699267835126687,1.8550045207910817,91.6045117993578
B0018,78,24.0,1.6940366439243106,1.8550045207910817,91.32250757005568
B0018,80,24.0,1.6819027078768087,1.8550045207910817,90.66838862255429
B0018,82,24.0,1.6769770618433686,1.8550045207910817,90.40285579078848
B0018,84,24.0,1.6655229306478936,1.8550045207910817,89.78538391580942
B0018,87,24.0,1.6571924575832084,1.8550045207910817,89.33630290434469
B0018,90,24.0,1.6482241555294048,1.8550045207910817,88.85283766459536
B0018,92,24.0,1.6387701497987262,1.8550045207910817,88.34318900203323
B0018,94,24.0,1.6276486907262062,1.8550045207910817,87.74365089051547
B0018,96,24.0,1.62215370227252,1.8550045207910817,87.44742581978934
B0018,99,24.0,1.6140066510467586,1.8550045207910817,87.00823275398015
B0018,102,24.0,1.6760516154424623,1.8550045207910817,90.3529666185232
B0018,104,24.0,1.649300642552199,1.8550045207910817,88.91086916860135
B0018,106,24.0,1.63238299185809,1.8550045207910817,87.99886865838727
B0018,108,24.0,1.6164159719025777,1.8550045207910817,87.13811496336645
B0018,111,24.0,1.6109028378249377,1.8550045207910817,86.84091169427205
B0018,114,24.0,1.5954638693695657,1.8550045207910817,86.00862431802415
B0018,117,24.0,1.726707440085764,1.8550045207910817,93.0837321813855
B0018,119,24.0,1.7165673917429753,1.8550045207910817,92.53710017973063
B0018,121,24.0,1.6958235570934848,1.8550045207910817,91.4188368861919
B0018,123,24.0,1.6777783190792557,1.8550045207910817,90.44605014567585
B0018,125,24.0,1.6606586897774192,1.8550045207910817,89.5231613273491
B0018,128,24.0,1.6664109274827466,1.8550045207910817,89.83325424846362
B0018,130,24.0,1.6468336174407805,1.8550045207910817,88.77787622525443
B0018,132,24.0,1.6257639928779952,1.8550045207910817,87.64205017595725
B0018,134,24.0,1.6121577411874595,1.8550045207910817,86.90856130635962
B0018,136,24.0,1.6057366823755344,1.8550045207910817,86.56241342693627
B0018,141,24.0,1.673645314879889,1.8550045207910817,90.223247227783
B0018,143,24.0,1.6404348572349936,1.8550045207910817,88.43293042409496
B0018,145,24.0,1.6132653317422077,1.8550045207910817,86.96826954654632
B0018,147,24.0,1.5920964324686278,1.8550045207910817,85.82709177386076
B0018,150,24.0,1.5866011820698824,1.8550045207910817,85.5308525821416
B0018,153,24.0,1.5800766490336253,1.8550045207910817,85.1791265910117
B0018,155,24.0,1.5641732953289167,1.8550045207910817,84.32180503052695
B0018,157,24.0,1.555618272193922,1.8550045207910817,83.86061892347928
B0018,159,24.0,1.5402045278637397,1.8550045207910817,83.02969133503282
B0018,162,24.0,1.5321613015959863,1.8550045207910817,82.59609528835993
B0018,165,24.0,1.5316232403693415,1.8550045207910817,82.56708936300427
B0018,167,24.0,1.5222595950771978,1.8550045207910817,82.06231187124104
B0018,169,24.0,1.5065267126851283,1.8550045207910817,81.21418011653458
B0018,171,24.0,1.5014219556532926,1.8550045207910817,80.93899172887186
B0018,174,24.0,1.4963534117486457,1.8550045207910817,80.66575552659644
B0018,177,24.0,1.5334262000312422,1.8550045207910817,82.6642837170715
B0018,179,24.0,1.523845267514426,1.8550045207910817,82.14779265683784
B0018,181,24.0,1.5011920994261239,1.8550045207910817,80.92660058779416
B0018,183,24.0,1.492417671450291,1.8550045207910817,80.45358675534857
B0018,185,24.0,1.483323851940123,1.8550045207910817,79.9633550923934
B0018,188,24.0,1.4807376792294196,1.8550045207910817,79.82393911352555
B0018,190,24.0,1.4735077809902477,1.8550045207910817,79.4341881367415
B0018,192,24.0,1.46801928526661,1.8550045207910817,79.1383130775639
B0018,194,24.0,1.4580923557119019,1.8550045207910817,78.60316993136419
B0018,197,24.0,1.4478660988891399,1.8550045207910817,78.05189058362433
B0018,200,24.0,1.4527808777541982,1.8550045207910817,78.31683758563824
B0018,202,24.0,1.4425356364492432,1.8550045207910817,77.76453481817188
B0018,204,24.0,1.4392712877203313,1.8550045207910817,77.58855957432074
B0018,206,24.0,1.4286475681888218,1.8550045207910817,77.01585371768061
B0018,209,24.0,1.4249026750004896,1.8550045207910817,76.81397317526904
B0018,212,24.0,1.4698115324524124,1.8550045207910817,79.23492994106556
B0018,214,24.0,1.4525819651050202,1.8550045207910817,78.30611455790711
B0018,216,24.0,1.442834198908794,1.8550045207910817,77.78062979024362
B0018,218,24.0,1.428376058807949,1.8550045207910817,77.0012171290454
B0018,220,24.0,1.4154547844370715,1.8550045207910817,76.30465417051595
B0018,223,24.0,1.454576670077708,1.8550045207910817,78.41364556121901
B0018,225,24.0,1.4283179548274056,1.8550045207910817,76.99808484662279
B0018,227,24.0,1.4197026883204058,1.8550045207910817,76.53365112635747
B0018,229,24.0,1.4155606630306516,1.8550045207910817,76.31036189749955
B0018,232,24.0,1.405680035419228,1.8550045207910817,75.77771480684933
B0018,235,24.0,1.4084461071166137,1.8550045207910817,75.92682882066349
B0018,237,24.0,1.3968547782872414,1.8550045207910817,75.30196086484692
B0018,239,24.0,1.3935670371440676,1.8550045207910817,75.12472457747809
B0018,241,24.0,1.3893644292809475,1.8550045207910817,74.89816944965945
B0018,244,24.0,1.3785651415666713,1.8550045207910817,74.31599902402239
B0018,247,24.0,1.384901110085747,1.8550045207910817,74.65755983684312
B0018,249,24.0,1.3703251814242443,1.8550045207910817,73.87179740348331
B0018,251,24.0,1.3733464385229082,1.8550045207910817,74.03466800917732
B0018,253,24.0,1.3679487285504814,1.8550045207910817,73.7436870486498
B0018,256,24.0,1.3567141087089647,1.8550045207910817,73.13804864100184
B0018,259,24.0,1.4604310209194575,1.8550045207910817,78.72924322020762
B0018,261,24.0,1.4500998937104097,1.8550045207910817,78.17231049614925
B0018,263,24.0,1.4381406901824496,1.8550045207910817,77.52761106852412
B0018,265,24.0,1.4283681980964316,1.8550045207910817,77.00079337204485
B0018,267,24.0,1.4147874517552432,1.8550045207910817,76.26867945054364
B0018,270,24.0,1.413889163393182,1.8550045207910817,76.22025431993113
B0018,272,24.0,1.3989331662177225,1.8550045207910817,75.41400306782735
B0018,274,24.0,1.3953322584033976,1.8550045207910817,75.21988452127043
B0018,276,24.0,1.390046129540245,1.8550045207910817,74.93491870022228
B0018,279,24.0,1.3860271454209647,1.8550045207910817,74.7182624023947
B0018,282,24.0,1.388215260193751,1.8550045207910817,74.83621978461461
B0018,284,24.0,1.3761826562394497,1.8550045207910817,74.18756347033406
B0018,286,24.0,1.3647168898640165,1.8550045207910817,73.56946436346267
B0018,288,24.0,1.3589854739373584,1.8550045207910817,73.2604939074654
B0018,291,24.0,1.3462308764008801,1.8550045207910817,72.57291620112974
B0018,294,24.0,1.4268427818454643,1.8550045207910817,76.91856089045949
B0018,296,24.0,1.4064481483279663,1.8550045207910817,75.81912240991063
B0018,298,24.0,1.3934907492075153,1.8550045207910817,75.12061203027417
B0018,300,24.0,1.3882493512249316,1.8550045207910817,74.83805757157408
B0018,302,24.0,1.3701878338420928,1.8550045207910817,73.86439323920165
B0018,305,24.0,1.3796951665608619,1.8550045207910817,74.3769166650052
B0018,307,24.0,1.3686586323935683,1.8550045207910817,73.78195670433692
B0018,309,24.0,1.3627371779096438,1.8550045207910817,73.46274160714678
B0018,311,24.0,1.3634051133928073,1.8550045207910817,73.49874882306875
B0018,314,24.0,1.3518646035305233,1.8550045207910817,72.87662042753458
B0018,317,24.0,1.3547969729652622,1.8550045207910817,73.03469925709389
B0018,319,24.0,1.341051440640485,1.8550045207910817,72.29370201580872
