cycle,voltage_mean,voltage_min,voltage_max,voltage_std,voltage_range,current_mean,current_min,current_max,current_std,temperature_mean,temperature_min,temperature_max,temperature_std,discharge_duration,capacity_Ah,initial_capacity_Ah,capacity_change,capacity_degradation_rate,cycle_progress
306,3.510988562300809,2.693769409137257,4.197985718630326,0.2279824823099926,1.504216309493069,-1.7965666438696486,-2.016964364118414,0.0022338210190657,0.6225281437334834,32.99387423636739,24.23969113753901,40.24716716520102,4.008265788698764,3058.578,1.522647325284378,1.8564874208181568,-0.0058779376912665,-0.0014694844228166,87
310,3.510305462695178,2.695787450704935,4.198164128530042,0.2281087434098021,1.502376677825107,-1.7959771394311956,-2.017715447411052,0.0029663849324865,0.6233048468787379,33.04539707211165,24.30453859448875,40.30253125568348,4.01550117256657,3049.328,1.5174859938489869,1.8564874208181568,-0.0051613314353911,-0.0012903328588477,88
313,3.5222215314850214,2.6920548172137724,4.222920057935785,0.2345502488144419,1.530865240722013,-1.822916991757235,-2.017087516284557,0.0015450426899526,0.5880606956486941,32.856295641052824,24.112523495131093,40.09418103142496,3.981090680585509,3177.219,1.605818899130659,1.8564874208181568,0.0883329052816721,0.0294443017605573,89
316,3.5163492154331264,2.629071246219689,4.200423045909808,0.2342514069587575,1.5713517996901194,-1.8294275689587536,-2.0177115857667665,0.0029495288044011,0.5790386830763732,33.33950238056361,24.719311536144843,40.52238496316615,3.928333833868852,3082.937,1.5638491446744425,1.8564874208181568,-0.0419697544562165,-0.0139899181520721,90
320,3.5134397623234963,2.631343871050918,4.198372063670128,0.233380165286286,1.56702819261921,-1.816317296828028,-2.0160877086861952,0.0016903309192767,0.5967165768532282,33.35156485472646,24.73538913848975,40.56886357314186,3.951653441190732,3074.266,1.5480915247767786,1.8564874208181568,-0.0157576198976638,-0.0039394049744159,91
324,3.515137522009075,2.6983970036642315,4.198353213898968,0.2272428580756852,1.4999562102347364,-1.8033689952639715,-2.0174325692631547,0.0017335297510131,0.6138243789661205,33.147486361012966,24.49414087755308,40.27804845768325,3.951757042402464,3066.0,1.5323755631868592,1.8564874208181568,-0.0157159615899193,-0.0039289903974798,92
328,3.50830390643132,2.6338485871981514,4.197873789078739,0.2331667808997218,1.5640252018805874,-1.802670753119494,-2.017976023705107,0.0032014025687714,0.6146945270651876,33.00727586174936,24.254986942423244,40.2921849196155,4.008284181289492,3056.437,1.5269528268489705,1.8564874208181568,-0.0054227363378887,-0.0013556840844721,93
332,3.509190808443004,2.671566207861818,4.197955644238241,0.2298351205591367,1.526389436376423,-1.7958941337499832,-2.016684455267326,0.0012207622759792,0.6233018675049735,32.91990812745461,24.1488106351578,40.184384347174266,4.0190435754293565,3048.219,1.5169573017136326,1.8564874208181568,-0.0099955251353378,-0.0024988812838344,94
336,3.506809757955536,2.6540810507928123,4.197918434710392,0.2317035993739233,1.5438373839175794,-1.795344963527795,-2.0185074328810417,0.0027177292470912,0.624318776563091,32.99903328622305,24.20595238055968,40.320066232195046,4.044741656549233,3039.218,1.511897596014269,1.8564874208181568,-0.0050597056993635,-0.0012649264248408,95
340,3.50609090727422,2.656849703962618,4.197739340034368,0.2314152977627636,1.54088963607175,-1.7893518988259454,-2.0206154364574687,0.0029660267437679,0.6320325499876801,33.03772281691292,24.228213693022468,40.33650561265159,4.042950285126565,3039.047,1.5065638960681105,1.8564874208181568,-0.0053336999461586,-0.0013334249865396,96
344,3.503715772726596,2.6363048614501152,4.19785490446139,0.2334502533155451,1.5615500430112743,-1.7883879159763685,-2.017421211930756,0.0019690360203288,0.6328913986760089,33.07740307192613,24.25745983903501,40.43267631588412,4.058632380945664,3030.375,1.5015453526671363,1.8564874208181568,-0.0050185434009741,-0.0012546358502435,97
348,3.506747996136716,2.69951692300468,4.197306756122815,0.2278216639829029,1.4977898331181354,-1.7815447770741009,-2.0224772834102507,0.0027223693578794,0.6414356710358949,33.05467981523988,24.228985806758885,40.314538591575015,4.045827846714321,3021.0,1.4908444050400238,1.8564874208181568,-0.0107009476271124,-0.0026752369067781,98
352,3.5058813026542324,2.698216006032282,4.197528212001444,0.227984522444182,1.499312205969162,-1.775311564296696,-2.0179249554704706,0.0006217348755526,0.6486068932660061,33.11570360624461,24.27409668200787,40.386661855917744,4.056672478286734,3021.75,1.485868384561201,1.8564874208181568,-0.0049760204788227,-0.0012440051197056,99
356,3.504168333530808,2.6911707598773864,4.19743662221161,0.2288775444027308,1.5062658623342235,-1.7742377662318358,-2.018486701026112,0.0025745064118452,0.6498057454815246,33.12942148982364,24.26045465629052,40.43384612547835,4.070998143447877,3012.265,1.480413677976106,1.8564874208181568,-0.0054547065850951,-0.0013636766462737,100
360,3.503056893147064,2.690162319231471,4.197717228550219,0.2292650522729736,1.5075549093187477,-1.773860289771637,-2.017202918759472,0.002304044135428,0.6507355272479427,33.130681310493344,24.24695415512884,40.44479269068758,4.079963844026956,3002.641,1.4752095869031632,1.8564874208181568,-0.0052040910729427,-0.0013010227682356,101
364,3.4982324882487936,2.6355034454892072,4.192454851360723,0.2331957362920639,1.5569514058715157,-1.7809702419814517,-2.017032616337778,0.0013818757062667,0.6422230325919555,33.20069210329718,24.337824191545764,40.58499656066617,4.0996268557124855,3012.0,1.4859035988304024,1.8564874208181568,0.0106940119272391,0.0026735029818097,102
367,3.5065859365661325,2.6594753656507684,4.202845001527377,0.2327793636251861,1.543369635876609,-1.7879098523188452,-2.020648432189961,0.0037903464383519,0.633757279790088,33.78697527817091,25.05068794027295,40.99869158762305,4.00137718412186,3020.11,1.4960918298136696,1.8564874208181568,0.0101882309832672,0.0033960769944224,103
371,3.501457140697961,2.644554999824577,4.197952808231904,0.2335250205477887,1.5533978084073272,-1.780229415660985,-2.018056806197647,0.0029141195307161,0.6432393686749752,33.673365085761986,24.845214918132577,40.997807625227495,4.065518600867025,3002.172000000006,1.4808005946928984,1.8564874208181568,-0.0152912351207712,-0.0038228087801928,104
375,3.501658387162809,2.6719601666204564,4.198017952345714,0.2310936543774782,1.526057785725258,-1.7731015168894209,-2.017916668624779,0.00078441654882,0.6514705765655358,33.535818118317145,24.68293151974539,40.84213757482493,4.071805413255272,2992.703,1.4697543268466824,1.8564874208181568,-0.0110462678462159,-0.0027615669615539,105
379,3.4966186408455298,2.6598211033173382,4.192162800008929,0.2312311484294728,1.5323416966915908,-1.7705879947441516,-2.027591717224413,0.0054462356427572,0.654212957890516,33.32269982188509,24.442107279152207,40.69012464267011,4.102402769286851,2964.468,1.4539012274845928,1.8564874208181568,-0.0158530993620895,-0.0039632748405223,106
383,3.4991645719433246,2.688360455508818,4.196993378341778,0.2294777187989595,1.5086329228329602,-1.7600629827474803,-2.017344770444764,0.0015596672777035,0.667000512961465,33.346230327490304,24.37516209951004,40.69938049882204,4.1187097532725945,2983.375,1.454146206723569,1.8564874208181568,0.0002449792389762,6.124480974406543e-05,107
387,3.496080777360074,2.6376728619288525,4.197603515102162,0.2342679360166439,1.5599306531733093,-1.765575132998529,-2.017072416845675,0.0026865938325838,0.6607978776580166,33.64948900485925,24.70475717255037,41.06026204078849,4.130055203457506,2975.297,1.455023751906683,1.8564874208181568,0.000877545183114,0.0002193862957785,108
391,3.4959014526388,2.645120521151077,4.196406678544622,0.2334336475422632,1.551286157393545,-1.7588271887545277,-2.017938882324793,0.0031991265142638,0.6677722505465497,33.79269513542102,24.85143118542252,41.19696040482682,4.127007891809572,2974.9850000000006,1.449042163761236,1.8564874208181568,-0.005981588145447,-0.0014953970363617,109
395,3.49758697990267,2.698012437629632,4.197098662004674,0.229142139192038,1.4990862243750418,-1.7516428147438297,-2.029098489464331,0.0037817943235626,0.6759686601230658,33.52446663707275,24.582992198113057,40.84446688602949,4.107121567467311,2966.25,1.4386709371480566,1.8564874208181568,-0.0103712266131794,-0.0025928066532948,110
399,3.4956989619989507,2.692894277298908,4.196909312093871,0.2296125408087406,1.5040150347949637,-1.7513097768253418,-2.025048878675005,0.0013123608369275,0.6767833456075123,33.39042251934235,24.38167771883123,40.764203830749366,4.147556736723813,2956.359,1.433445432156979,1.8564874208181568,-0.0052255049910776,-0.0013063762477694,111
403,3.492875380810072,2.648392365505812,4.197105220217278,0.2334116463244922,1.5487128547114666,-1.7511840784846122,-2.0170494375017745,0.0017334904566314,0.6767869141766419,33.67370212742761,24.640411065560848,41.11212504270441,4.164046290316763,2956.344,1.4333958900838095,1.8564874208181568,-4.954207316942849e-05,-1.2385518292357124e-05,112
407,3.49551076423368,2.6832134764262,4.196244829545076,0.2302632037460925,1.5130313531188766,-1.7446206812145286,-2.017587381204539,0.0022931157457021,0.6838024379199837,33.91080564765892,24.932873139487384,41.27256611507568,4.130728324479157,2956.406,1.42806487344776,1.8564874208181568,-0.0053310166360496,-0.0013327541590124,113
411,3.494233359045084,2.684960445221862,4.19680260180666,0.230515957734019,1.5118421565847977,-1.7436362428649814,-2.0245398824990146,0.0014033494395084,0.6846051890564013,33.7850680599871,24.80325379769347,41.15574924454392,4.144241804988197,2947.266,1.4229203181741186,1.8564874208181568,-0.0051445552736413,-0.0012861388184103,114
415,3.491197414255986,2.669922120529456,4.196227405416926,0.2319251590229384,1.5263052848874703,-1.7425325036061032,-2.01689808000431,0.0032832319808608,0.6854953037815841,33.61126807392732,24.578577776974136,41.03237216951879,4.172674533291295,2937.984,1.417429032731308,1.8564874208181568,-0.0054912854428106,-0.0013728213607026,115
419,3.488909408157624,2.664105530655056,4.196558172556389,0.2325529031117027,1.5324526419013331,-1.7419837011363046,-2.0197651300783948,0.0026192373361047,0.6864030353770245,33.45598581472246,24.354940329833727,40.937269906716935,4.211566699707515,2929.125,1.412409228794446,1.8564874208181568,-0.0050198039368618,-0.0012549509842154,116
423,3.487376295811431,2.634098605983684,4.196870541112335,0.2350213275320319,1.562771935128651,-1.7421680980861822,-2.018228083548545,0.0010338439367061,0.686435308908867,33.723267448788484,24.616751003686066,41.240704611971786,4.224667834776898,2928.454,1.412578792940193,1.8564874208181568,0.0001695641457468,4.239103643671749e-05,117
427,3.491994243745711,2.68378702970616,4.196795527524874,0.2307179160200798,1.5130084978187144,-1.735841378420618,-2.0178512019397976,0.0022798019176169,0.6933478478788404,34.050076369857344,25.01363389840176,41.43649987692296,4.168989536988808,2929.375,1.4075983731469897,1.8564874208181568,-0.0049804197932032,-0.0012451049483008,118
431,3.491585878898649,2.660031949282934,4.189287343772767,0.2314340526179757,1.5292553944898328,-1.7567879869499758,-2.017223089332264,0.0036040078454246,0.6705438927885254,33.889346908026745,25.159494190646395,41.16703904201915,4.072979899996419,2946.031,1.4333920485221476,1.8564874208181568,0.0257936753751579,0.0064484188437894,119
433,3.495576227046425,2.650011641082063,4.201144545237731,0.2339736707676502,1.5511329041556676,-1.7573176114092577,-2.0257290511470427,0.0022668920626443,0.6694688446745368,34.067648550088656,25.21215090210571,41.36216559728765,4.085856241889734,2955.438,1.4382550176792908,1.8564874208181568,0.0048629691571431,0.0024314845785715,120
437,3.4938988589692483,2.6936969083341418,4.196925753814179,0.2295440572633406,1.5032288454800375,-1.7427628393326555,-2.01734921830549,0.0034196589413944,0.6856017380135446,33.75168100943646,24.8439113089274,41.02198772703674,4.104311380057595,2937.625,1.4173547174485526,1.8564874208181568,-0.0209003002307381,-0.0052250750576845,121
441,3.49159162968384,2.697073130067154,4.196901090271507,0.2293288145942056,1.4998279602043532,-1.7352637407600366,-2.016959683770622,0.0025963216962809,0.6933146489933393,33.46482299584788,24.47190444990649,40.78818812957494,4.144480066638334,2929.078,1.406981663677643,1.8564874208181568,-0.0103730537709094,-0.0025932634427273,122
445,3.4885729299834787,2.6806995515145213,4.196688955833435,0.2308795387800195,1.5159894043189133,-1.7344350518111926,-2.0173176445033945,0.0020094191444747,0.6942236682134463,33.40210697922146,24.335820690902352,40.81506138506309,4.186006847766958,2918.375,1.4012037783587623,1.8564874208181568,-0.0057778853188807,-0.0014444713297201,123
449,3.4869021151089825,2.6695398084864568,4.196339302740304,0.2317200968216318,1.5267994942538472,-1.7280392046289716,-2.0174893103299003,0.0046477889906135,0.7011017090448697,33.410688917712235,24.324432889352373,40.85837421987642,4.202402162925674,2919.812,1.3967008232726328,1.8564874208181568,-0.0045029550861295,-0.0011257387715323,124
453,3.4855485210036417,2.671695307817951,4.196181412764837,0.2320368945792356,1.524486104946886,-1.7326888725308258,-2.016208232434632,0.002291601393935,0.6961086414901655,33.38984948261314,24.27764742305546,40.839876773287166,4.223993508985999,2900.422,1.391284788852726,1.8564874208181568,-0.0054160344199067,-0.0013540086049766,125
457,3.4838912547260388,2.661289185949965,4.195770804194879,0.232594706839208,1.534481618244914,-1.7260735249920125,-2.01785516482798,0.0022764200332024,0.7028749959302109,33.3700433438796,24.239023397259928,40.85376069244676,4.228319663198283,2901.375,1.3862287677978349,1.8564874208181568,-0.0050560210548911,-0.0012640052637227,126
461,3.483198941484065,2.667817533540102,4.195456241846729,0.2320093486771037,1.5276387083066272,-1.7195393742714091,-2.01649929452358,0.0016756334707971,0.7094441800501549,33.27215987470977,24.12349712975845,40.74795214258888,4.234132939694458,2901.187,1.3804366761974138,1.8564874208181568,-0.005792091600421,-0.0014480229001052,127
465,3.4836274447098883,2.684008069130594,4.19654355365607,0.2309975768994666,1.5125354845254757,-1.7185829844462923,-2.0162911974216766,0.0022384407354535,0.7104295747135849,33.222444215660225,24.053006415445992,40.68794001196382,4.243207916713656,2891.64,1.3752364150256224,1.8564874208181568,-0.0052002611717913,-0.0013000652929478,128
469,3.480172442538601,2.6585256208771644,4.194357133255019,0.2328888860424913,1.5358315123778543,-1.717672415155695,-2.016416530728208,0.0049133976681189,0.7114589545468621,33.26207748383125,24.05808219537432,40.7810749453613,4.270669269535446,2882.906,1.3705128024895008,1.8564874208181568,-0.0047236125361216,-0.0011809031340304,129
473,3.478452148610975,2.6372250579822927,4.195863681881766,0.2349115652478485,1.5586386238994736,-1.7177080769362936,-2.01668335956764,0.0011794780565366,0.7112700457368812,33.312029905516525,24.086387020526896,40.88159339768709,4.285594428971785,2883.265,1.37050855662704,1.8564874208181568,-4.245862460727778e-06,-1.0614656151819446e-06,130
477,3.4785782556105507,2.6514257735606432,4.19558455466442,0.2337161311459613,1.5441587811037762,-1.7109669363015376,-2.0156447128046424,0.002524948681905,0.7178817791871309,33.25287943255863,24.008188700976785,40.81191473576834,4.288549064319252,2882.969,1.3647355108681518,1.8564874208181568,-0.0057730457588882,-0.001443261439722,131
481,3.4825195584604582,2.676384659108382,4.188483624251573,0.2299670056547322,1.5120989651431906,-1.7184206130755166,-2.015672372070857,0.0023505638634883,0.7104440687417272,33.745054045019884,24.7195455297238,41.11793533148924,4.196060981362627,2891.656,1.375392016895762,1.8564874208181568,0.0106565060276102,0.0026641265069025,132
483,3.4886823636752826,2.694913850281781,4.200346502821317,0.2305166507714859,1.5054326525395352,-1.7260471943596487,-2.01575998810726,0.0021180176276842,0.7029280466636602,33.88841975386692,24.84307993981448,41.248795355864885,4.172985355606769,2901.25,1.3861115151535393,1.8564874208181568,0.0107194982577771,0.0053597491288885,133
485,3.4858502383832755,2.697334371630628,4.1981749992980655,0.229689874761782,1.5008406276674382,-1.712021613408506,-2.016014837696764,0.0015018865835744,0.7169288800053295,33.7353756996425,24.576580515525823,41.16242984455477,4.220925520758632,2891.703,1.369850003583894,1.8564874208181568,-0.0162615115696451,-0.0081307557848225,134
489,3.478794177297151,2.642540259937964,4.195715092938243,0.2341576664677154,1.5531748330002788,-1.711022510206629,-2.0165238233233063,0.0014907630238953,0.7178849800923008,33.59131052719714,24.340286688400784,41.16437554618679,4.292879138992345,2883.016,1.3647827949260758,1.8564874208181568,-0.0050672086578182,-0.0012668021644545,135
493,3.4812826020756744,2.699226257883075,4.195755769877104,0.2296261723890385,1.4965295119940296,-1.703421414006958,-2.0182163733141314,0.0029819941842475,0.7252203529345469,33.32366688599416,24.03013803682012,40.86421618020504,4.2977729880449305,2873.453,1.3543220466259964,1.8564874208181568,-0.0104607483000793,-0.0026151870750198,136
497,3.480352041587074,2.676480329780849,4.195911764444989,0.2313507672371101,1.5194314346641398,-1.703574708739156,-2.016150778973011,0.0015383602403595,0.7250143495493764,33.691961507697364,24.39265860056665,41.25434553511566,4.308684792274605,2874.031,1.3546417018378962,1.8564874208181568,0.0003196552118998,7.991380297495132e-05,137
501,3.4781127815565127,2.642142168479886,4.195824004004723,0.2342151364439594,1.553681835524837,-1.7034912994217155,-2.01761812862162,0.0030940952671648,0.7251866928085958,33.887639684793655,24.647812199908287,41.45023191903855,4.288100406630046,2874.234,1.354703921319241,1.8564874208181568,6.221948134466082e-05,1.5554870336165205e-05,138
505,3.4765867130506125,2.644725254926797,4.196258226051591,0.2343390483658449,1.5515329711247938,-1.7023383270190764,-2.017297732143782,0.0056941514906116,0.726300026957014,33.67308060941856,24.39982529977077,41.27708509224051,4.30529685563554,2864.984,1.349314997503458,1.8564874208181568,-0.0053889238157829,-0.0013472309539457,139
509,3.4733769291841643,2.632270655366611,4.196612664794988,0.2357464633242318,1.564342009428377,-1.7014238498912502,-2.017223266913469,0.0031481012336326,0.7272134622451198,33.411988203265814,24.071743981632668,41.06460515498328,4.343168774264048,2855.093,1.3441891937970554,1.8564874208181568,-0.0051258037064025,-0.0012814509266006,140
513,3.4726366397371127,2.639100611887612,4.195850781215982,0.2348389817175472,1.55675016932837,-1.6950436046971955,-2.0197342717689364,0.0017629793721903,0.7333519547642081,33.29926524979532,23.873389284419225,40.99284868101728,4.376203061199199,2855.625,1.3389913790695755,1.8564874208181568,-0.0051978147274798,-0.0012994536818699,141
517,3.473439372740961,2.637841830893275,4.196002392961924,0.2347983138357648,1.5581605620686485,-1.695057731610264,-2.016896104476736,0.0050093924911675,0.7335626760276208,33.59980731390034,24.168977704033605,41.29040553417739,4.38509807605157,2855.594,1.3389145230206971,1.8564874208181568,-7.685604887841535e-05,-1.921401221960384e-05,142
521,3.4754777099091454,2.668286095904868,4.196207586734141,0.2326856456592287,1.5279214908292724,-1.6937809113323188,-2.0199925086996786,0.0025365511428236,0.7343985203891996,33.61961195858585,24.28428480579148,41.22740227746052,4.3315046908749135,2847.437,1.3340066759761655,1.8564874208181568,-0.0049078470445316,-0.0012269617611329,143
525,3.4722884821666766,2.649019812683856,4.195534582569042,0.2341041725672906,1.5465147698851869,-1.6869434054016963,-2.016745074407458,0.0028787153794497,0.7406453707024624,33.3945201718652,24.00593985304127,41.04619550953222,4.355772728473297,2847.36,1.3286444309174914,1.8564874208181568,-0.0053622450586741,-0.0013405612646685,144
529,3.471373665098864,2.664058512378051,4.1957439573980455,0.2333466969440909,1.5316854450199946,-1.6860649112944592,-2.0163628111205263,0.0042700685649877,0.7415168583920652,33.16734508187535,23.715060546682704,40.85874389007758,4.389640806041505,2837.328,1.323170899227622,1.8564874208181568,-0.0054735316898693,-0.0013683829224673,145
533,3.472616016287509,2.6883611693898826,4.19586805747139,0.2313300011614801,1.5075068880815077,-1.6795829780331424,-2.016212123867104,0.0023204014455349,0.7474505249209339,33.10962161613893,23.56356159483333,40.79196924883506,4.41254377922931,2837.281,1.3181691588445197,1.8564874208181568,-0.0050017403831024,-0.0012504350957756,146
537,3.4738146874457896,2.6869753836302124,4.195347750909715,0.2310717956383346,1.5083723672795024,-1.679793840292355,-2.0168197393548124,0.0041697279349171,0.7476125202754746,33.46501751186519,23.955208980751504,41.14127834456325,4.41399055456936,2838.515,1.3184664436640334,1.8564874208181568,0.0002972848195137,7.432120487843585e-05,147
541,3.4701426486639693,2.6507536817766586,4.196065828878837,0.2343349904722685,1.545312147102178,-1.6851739865098712,-2.0187637742643867,0.0033179608221933,0.7426401126844396,33.4426191014044,23.967802824849823,41.14429319149828,4.405907457499604,2828.328,1.318293040102702,1.8564874208181568,-0.0001734035613314,-4.335089033286055e-05,148
545,3.467523652225441,2.664632278910652,4.184534803011309,0.2299310431457854,1.5199025241006576,-1.686381203630258,-2.016191969154752,0.0021406905839278,0.7416010886402903,33.037928170775885,23.58968747789601,40.66184230912503,4.378936217766459,2838.265,1.323872422244268,1.8564874208181568,0.0055793821415659,0.0013948455353914,149
548,3.476752584083925,2.6400211837268666,4.201240476440081,0.2354036411320432,1.561219292713214,-1.715777469309528,-2.021651287065962,0.0028823561171506,0.7135712492118176,33.4949493613756,24.23768156950588,41.04669454497069,4.298521877619114,2864.547,1.3601216766554785,1.8564874208181568,0.0362492544112105,0.0120830848037368,150
552,3.4758956827369127,2.674198661305034,4.195703567262997,0.2314145023564492,1.5215049059579635,-1.7007216920098716,-2.017592416950431,0.0024155477323689,0.7281444869556635,33.491363029025784,24.167374158398008,41.0462053156659,4.320694493018863,2846.39,1.3395306867947354,1.8564874208181568,-0.020590989860743,-0.0051477474651857,151
556,3.475812179626641,2.696427051131168,4.195744519551191,0.2298286633088004,1.4993174684200228,-1.6928138295817332,-2.0171105982760715,0.0040085795198053,0.7355491829025723,33.329808599922345,23.98739486311109,40.8683026432256,4.326577824845248,2837.969,1.3290286565120697,1.8564874208181568,-0.0105020302826657,-0.0026255075706664,152
560,3.4746554404904435,2.692834029769684,4.196363050482315,0.2303410490299951,1.5035290207126315,-1.6861104874993165,-2.0165753451036377,0.0036169899531147,0.7415448385525264,33.27302769298771,23.87546148452671,40.85283588259973,4.342373783875506,2838.156,1.3236741274998955,1.8564874208181568,-0.0053545290121741,-0.0013386322530435,153
564,3.472301781313945,2.681747855329962,4.1957929878569455,0.2313572835146948,1.5140451325269837,-1.685043785043406,-2.0157688095228656,0.0028522205733032,0.7425021379234665,33.229879126701434,23.800482246729,40.85270645265791,4.372506036726199,2829.843,1.318633896753293,1.8564874208181568,-0.0050402307466026,-0.0012600576866506,154
568,3.4729305773503527,2.696791414385091,4.195797286482793,0.2300922714371363,1.499005872097702,-1.678524839793589,-2.016274841649268,0.0012910201456034,0.7485063258578094,33.20860833999321,23.75244046991811,40.8263251809212,4.375591656512413,2829.625,1.3134751321324272,1.8564874208181568,-0.0051587646208657,-0.0012896911552164,155
572,3.4696192030612285,2.664695973142795,4.196349384378125,0.2331464644258439,1.5316534112353306,-1.6839115230941766,-2.016821101865832,0.0042895806992014,0.7436617614037866,33.236115055926255,23.77068333600904,40.90308836809665,4.397428370935168,2819.437,1.3132020634442203,1.8564874208181568,-0.0002730686882068,-6.826717205171695e-05,156
576,3.470018470757559,2.679191623358613,4.195609431921248,0.2319010543734744,1.5164178085626352,-1.6773783325850855,-2.01659334421236,0.0019608791198133,0.749467869640777,33.18660088296571,23.69874029857621,40.84337405460518,4.3975602464184975,2819.579,1.3077959946944353,1.8564874208181568,-0.0054060687497849,-0.0013515171874462,157
580,3.470762691935287,2.699983457940659,4.195339917236225,0.2304156716587069,1.4953564592955662,-1.676425373206175,-2.018075144841628,0.0018902843294412,0.7504749213693337,33.174058099115534,23.681325932299053,40.81792110626284,4.403923127546659,2810.672,1.3030329186405918,1.8564874208181568,-0.0047630760538435,-0.0011907690134608,158
584,3.468111467035994,2.666300786624286,4.19540205700612,0.232919708838876,1.5291012703818336,-1.67627880896028,-2.018091528339797,0.0024103529115243,0.7506572509412427,33.253984518546055,23.748579260944844,40.94699384765951,4.420460445044872,2811.485,1.3033573559038203,1.8564874208181568,0.0003244372632285,8.110931580712633e-05,159
588,3.4648625780221494,2.630850137384784,4.195685302232799,0.2358919511891503,1.5648351648480152,-1.6817992883033976,-2.0177167019715503,0.0043239362691777,0.7455663662944304,33.3198093248819,23.789078897860136,41.07493805830632,4.448685891734653,2802.422,1.3034100438655642,1.8564874208181568,5.268796174395796e-05,1.3171990435989487e-05,160
592,3.467864133752208,2.673348140468748,4.195561297751176,0.2326319085826406,1.5222131572824282,-1.6750812261110135,-2.0160479224870884,0.0021385267941699,0.7514866168761039,33.33765795318198,23.827460066667,41.02476444658572,4.4180440266599135,2801.625,1.2978870806495706,1.8564874208181568,-0.0055229632159936,-0.0013807408039984,161
596,3.464021404592563,2.632763831012711,4.196066962029683,0.2358468286065869,1.5633031310169718,-1.675366426273468,-2.017067096348242,0.0014821450901276,0.7513142100782045,33.29076744042025,23.73823038565628,41.06214198725253,4.452871364364479,2802.031,1.2980735056918902,1.8564874208181568,0.0001864250423195,4.660626057989559e-05,162
600,3.4664623858156745,2.6687371180046218,4.196640912532072,0.2333268815865849,1.5279037945274498,-1.6744879201095209,-2.018208092691312,0.001664565598057,0.7524291600776425,33.27568841807217,23.73611267134457,40.98366325567302,4.4397651815234,2793.39,1.293463613844243,1.8564874208181568,-0.0046098918476471,-0.0011524729619117,163
604,3.46850906693551,2.696396337945361,4.1956235749123225,0.2310130188837717,1.4992272369669617,-1.6674467270234996,-2.018933300007017,0.002688419180445,0.7584698210792726,33.32067807371405,23.80026564355092,40.98234242711097,4.41924833390441,2793.39,1.288003392619118,1.8564874208181568,-0.0054602212251251,-0.0013650553062812,164
608,3.466806213058136,2.6794834862925194,4.195862008850563,0.2324429767597101,1.5163785225580435,-1.6674702882406252,-2.023790681896976,0.0026918488897051,0.7586689544577084,33.37314972896719,23.849121770252687,41.06375085817118,4.432728785638638,2792.485,1.2874525221379407,1.8564874208181568,-0.0005508704811771,-0.0001377176202942,165
612,3.471070722008039,2.6787137407179737,4.18482689434833,0.2297938191642851,1.506113153630356,-1.6888978346592105,-2.017308526034403,0.0013355993263935,0.739392013708175,33.71351889594897,24.92195746617458,41.047029587744966,4.153195340111811,2802.016,1.3090153642307354,1.8564874208181568,0.0215628420927946,0.0053907105231986,166
614,3.475472204020004,2.655378369801326,4.201968615940368,0.2355928568279962,1.5465902461390422,-1.6979281889133206,-2.017696449416675,0.0033069171348786,0.7314040443688112,33.86531768239223,25.09329713312876,41.051007697556734,4.009191205685926,2820.39,1.3250793286429356,1.8564874208181568,0.0160639644122002,0.0080319822061001,167
2,3.556946061827572,2.4757677568281857,4.179823027658306,0.2260193210975841,1.70405527083012,-1.990533350635129,-2.015537581193984,0.0004337624657511,0.2014980448792201,32.14277785992152,24.27707330832413,39.16298653238707,3.4516879795744755,3690.234,2.035337591005598,2.035337591005598,0.0,0.0,0
4,3.56147580138708,2.35152551190002,4.177288238505559,0.2314150428972292,1.82576272660554,-1.990277542145709,-2.0149020169266376,-0.0002076460832787,0.2019092784154672,32.29307515705474,24.63823886086074,39.2462026826329,3.3954199016861684,3672.344,2.025140246031412,2.035337591005598,-0.0101973449741858,-0.0050986724870929,1
6,3.566752469641321,2.440479715106544,4.1781213228923,0.2235489609002163,1.737641607785756,-1.9899467848963857,-2.014434345552428,-0.0006575492150127,0.2024727155112687,32.24414709253608,24.704057719023776,38.999202460252846,3.3498112511075084,3651.641,2.013326371345464,2.035337591005598,-0.0118138746859481,-0.005906937342974,2
8,3.5687953371516272,2.479155853900392,4.1785623580417175,0.2209790874208208,1.6994065041413258,-1.989600928209944,-2.0142051662535234,0.0001981188152475,0.202976043273228,32.14711742429942,24.648384924528084,38.84362777186652,3.34097552798371,3631.563,2.0132846655407413,2.035337591005598,-4.170580472262486e-05,-2.085290236131243e-05,3
10,3.563970503289941,2.280187848173442,4.17824995156942,0.2350350947520463,1.898062103395978,-1.98954836065757,-2.013995769332238,-0.0011423311186216,0.2027939059818593,32.06687277315468,24.634206199911688,38.97798888258284,3.335733628730513,3629.172,2.000528337624771,2.035337591005598,-0.0127563279159703,-0.0063781639579851,4
12,3.5735512387791406,2.4392842568466446,4.193216523251186,0.2254790767639312,1.7539322664045414,-1.9901040351037365,-2.0151519685741275,-0.0015410535505561,0.2022953831615659,32.03447836207717,24.34339960435996,38.83989920742278,3.4066857624064704,3652.281,2.0138990759931645,2.035337591005598,0.0133707383683936,0.0066853691841968,5
