battery_id,cycle,voltage_mean,voltage_min,voltage_max,voltage_std,voltage_range,current_mean,current_min,current_max,current_std,temperature_mean,temperature_min,temperature_max,temperature_std,discharge_duration,capacity_Ah,initial_capacity_Ah,SOH_percent
B0005,533,3.4726160162875095,2.6883611693898826,4.19586805747139,0.2313300011614801,1.5075068880815077,-1.6795829780331424,-2.0162121238671036,0.0023204014455349238,0.7474505249209339,33.10962161613893,23.563561594833335,40.79196924883506,4.41254377922931,2837.281,1.3181691588445197,1.8564874208181574,71.00339835664494
B0005,537,3.4738146874457896,2.6869753836302124,4.195347750909715,0.23107179563833466,1.5083723672795024,-1.679793840292355,-2.0168197393548124,0.004169727934917151,0.7476125202754746,33.46501751186519,23.955208980751504,41.14127834456325,4.41399055456936,2838.515,1.3184664436640334,1.8564874208181574,71.01941165230103
B0005,541,3.4701426486639693,2.6507536817766586,4.196065828878837,0.23433499047226858,1.545312147102178,-1.6851739865098712,-2.0187637742643867,0.0033179608221933095,0.7426401126844396,33.4426191014044,23.967802824849826,41.14429319149828,4.405907457499604,2828.328,1.318293040102702,1.8564874208181574,71.01007124097441
B0005,545,3.467523652225441,2.6646322789106516,4.184534803011309,0.22993104314578544,1.5199025241006576,-1.6863812036302581,-2.016191969154752,0.0021406905839278507,0.7416010886402903,33.037928170775885,23.58968747789601,40.66184230912503,4.378936217766459,2838.265,1.323872422244268,1.8564874208181574,71.3106055768929
B0005,548,3.4767525840839255,2.6400211837268666,4.201240476440081,0.23540364113204323,1.561219292713214,-1.715777469309528,-2.021651287065962,0.0028823561171506806,0.7135712492118176,33.4949493613756,24.237681569505874,41.046694544970684,4.298521877619114,2864.547,1.3601216766554785,1.8564874208181574,73.26317762261326
B0005,552,3.4758956827369127,2.674198661305034,4.195703567262997,0.23141450235644928,1.5215049059579635,-1.7007216920098716,-2.017592416950431,0.0024155477323689854,0.7281444869556635,33.491363029025784,24.167374158398008,41.0462053156659,4.320694493018863,2846.39,1.3395306867947354,1.8564874208181574,72.1540405700353
B0005,556,3.475812179626641,2.696427051131168,4.195744519551191,0.22982866330880042,1.4993174684200228,-1.6928138295817332,-2.0171105982760715,0.004008579519805372,0.7355491829025723,33.329808599922345,23.987394863111092,40.868302643225604,4.3265778248452476,2837.969,1.3290286565120697,1.8564874208181574,71.58834698305493
B0005,560,3.4746554404904435,2.6928340297696836,4.196363050482315,0.23034104902999514,1.5035290207126315,-1.6861104874993165,-2.0165753451036377,0.003616989953114752,0.7415448385525264,33.27302769298771,23.87546148452671,40.85283588259973,4.342373783875506,2838.156,1.3236741274998955,1.8564874208181574,71.29992439790138
B0005,564,3.472301781313945,2.681747855329962,4.1957929878569455,0.23135728351469487,1.5140451325269835,-1.685043785043406,-2.0157688095228656,0.0028522205733032915,0.7425021379234665,33.229879126701434,23.800482246729,40.85270645265791,4.372506036726199,2829.843,1.318633896753293,1.8564874208181574,71.02843154047166
B0005,568,3.4729305773503527,2.696791414385091,4.195797286482793,0.23009227143713637,1.499005872097702,-1.678524839793589,-2.016274841649268,0.0012910201456034266,0.7485063258578094,33.20860833999321,23.75244046991811,40.8263251809212,4.375591656512413,2829.625,1.3134751321324272,1.8564874208181574,70.75055383642601
B0005,572,3.4696192030612285,2.664695973142795,4.196349384378125,0.23314646442584394,1.5316534112353306,-1.6839115230941766,-2.016821101865832,0.004289580699201413,0.7436617614037866,33.236115055926255,23.770683336009036,40.90308836809665,4.397428370935168,2819.437,1.3132020634442203,1.8564874208181574,70.73584494666221
B0005,576,3.470018470757559,2.679191623358613,4.195609431921248,0.2319010543734744,1.5164178085626352,-1.6773783325850857,-2.0165933442123594,0.0019608791198133632,0.749467869640777,33.18660088296571,23.69874029857621,40.84337405460518,4.3975602464184975,2819.579,1.3077959946944353,1.8564874208181574,70.4446461650727
B0005,580,3.470762691935287,2.699983457940659,4.195339917236225,0.23041567165870697,1.4953564592955662,-1.676425373206175,-2.018075144841628,0.001890284329441244,0.7504749213693337,33.174058099115534,23.681325932299053,40.81792110626284,4.403923127546659,2810.672,1.3030329186405918,1.8564874208181574,70.18808229071344
B0005,584,3.468111467035994,2.666300786624286,4.1954020570061195,0.232919708838876,1.5291012703818336,-1.67627880896028,-2.018091528339797,0.0024103529115243262,0.7506572509412427,33.253984518546055,23.748579260944844,40.946993847659506,4.4204604450448715,2811.485,1.3033573559038205,1.8564874208181574,70.20555815721221
B0005,588,3.4648625780221494,2.6308501373847837,4.195685302232799,0.2358919511891503,1.5648351648480152,-1.6817992883033976,-2.0177167019715503,0.0043239362691777465,0.7455663662944304,33.3198093248819,23.789078897860136,41.074938058306316,4.448685891734653,2802.422,1.3034100438655642,1.8564874208181574,70.20839620292978
B0005,592,3.467864133752208,2.673348140468748,4.195561297751176,0.23263190858264068,1.5222131572824282,-1.6750812261110137,-2.0160479224870884,0.002138526794169908,0.7514866168761039,33.33765795318198,23.827460066666994,41.02476444658572,4.4180440266599135,2801.625,1.2978870806495706,1.8564874208181574,69.9109008817086
B0005,596,3.464021404592563,2.632763831012711,4.196066962029683,0.2358468286065869,1.5633031310169718,-1.675366426273468,-2.017067096348242,0.0014821450901276818,0.7513142100782045,33.29076744042025,23.738230385656273,41.06214198725253,4.452871364364479,2802.031,1.2980735056918902,1.8564874208181574,69.92094269724848
B0005,600,3.4664623858156745,2.6687371180046218,4.196640912532072,0.23332688158658493,1.5279037945274498,-1.6744879201095209,-2.018208092691312,0.0016645655980570856,0.7524291600776425,33.27568841807217,23.73611267134457,40.98366325567302,4.4397651815234,2793.39,1.293463613844243,1.8564874208181574,69.67263011532883
B0005,604,3.46850906693551,2.696396337945361,4.1956235749123225,0.2310130188837717,1.4992272369669615,-1.6674467270234996,-2.018933300007017,0.0026884191804450396,0.7584698210792726,33.32067807371405,23.80026564355092,40.98234242711097,4.41924833390441,2793.39,1.288003392619118,1.8564874208181574,69.37851440175622
B0005,608,3.466806213058136,2.6794834862925194,4.195862008850563,0.2324429767597101,1.5163785225580435,-1.6674702882406252,-2.0237906818969758,0.0026918488897051404,0.7586689544577084,33.37314972896719,23.849121770252687,41.06375085817118,4.432728785638638,2792.485,1.2874525221379407,1.8564874208181574,69.34884167276275
B0005,612,3.471070722008039,2.6787137407179737,4.18482689434833,0.2297938191642851,1.506113153630356,-1.6888978346592105,-2.017308526034403,0.001335599326393533,0.739392013708175,33.71351889594897,24.92195746617458,41.047029587744966,4.153195340111811,2802.016,1.3090153642307354,1.8564874208181574,70.5103277055252
B0005,614,3.475472204020004,2.655378369801326,4.201968615940368,0.23559285682799622,1.5465902461390422,-1.6979281889133206,-2.017696449416675,0.003306917134878647,0.7314040443688112,33.86531768239223,25.09329713312876,41.051007697556734,4.009191205685926,2820.39,1.3250793286429356,1.8564874208181574,71.37561578838873
B0006,2,3.556946061827572,2.4757677568281857,4.179823027658306,0.2260193210975841,1.70405527083012,-1.990533350635129,-2.015537581193984,0.00043376246575117864,0.2014980448792201,32.142777859921516,24.27707330832413,39.16298653238707,3.4516879795744755,3690.234,2.035337591005598,2.035337591005598,100.0
B0006,4,3.56147580138708,2.35152551190002,4.177288238505559,0.23141504289722925,1.8257627266055394,-1.990277542145709,-2.0149020169266376,-0.00020764608327879694,0.2019092784154672,32.29307515705474,24.63823886086074,39.2462026826329,3.3954199016861684,3672.344,2.0251402460314116,2.035337591005598,99.49898508143073
B0006,6,3.5667524696413215,2.4404797151065436,4.1781213228922995,0.22354896090021636,1.737641607785756,-1.9899467848963859,-2.014434345552428,-0.0006575492150127537,0.20247271551126877,32.24414709253608,24.704057719023776,38.999202460252846,3.3498112511075084,3651.641,2.013326371345464,2.035337591005598,98.91854698908898
B0006,8,3.5687953371516272,2.4791558539003917,4.1785623580417175,0.22097908742082084,1.6994065041413258,-1.9896009282099438,-2.0142051662535234,0.0001981188152475248,0.202976043273228,32.14711742429942,24.648384924528084,38.843627771866515,3.34097552798371,3631.563,2.0132846655407413,2.035337591005598,98.91649790372313
B0006,10,3.563970503289941,2.280187848173442,4.17824995156942,0.23503509475204634,1.898062103395978,-1.9895483606575701,-2.013995769332238,-0.0011423311186216645,0.20279390598185937,32.06687277315468,24.634206199911688,38.97798888258284,3.335733628730513,3629.172,2.000528337624771,2.035337591005598,98.28975529491258
B0006,12,3.5735512387791406,2.4392842568466446,4.193216523251186,0.22547907676393128,1.7539322664045414,-1.9901040351037365,-2.0151519685741275,-0.0015410535505561715,0.2022953831615659,32.03447836207717,24.343399604359956,38.83989920742278,3.4066857624064704,3652.281,2.0138990759931645,2.035337591005598,98.9466850557287
B0006,14,3.5711391343785897,2.2812068449406446,4.193732603145628,0.2359700655161548,1.9125257582049837,-1.9900886222380372,-2.0145081864690626,-0.0031490941234930576,0.20215665889240747,32.11157496697372,24.430946389444678,39.04610837498471,3.418111771999715,3650.828,2.013101105626967,2.035337591005598,98.907479256665
B0006,16,3.5681507462163036,2.366410527029613,4.176826628115461,0.22690300607421549,1.8104161010858482,-1.9891170520197212,-2.0146816699579064,-0.0008455879137331849,0.20448152340391518,32.112576242471775,24.650435471431692,38.87507521022778,3.361489124744099,3572.453,1.9687898262728398,2.035337591005598,96.73038197560734
B0006,18,3.5692834155812436,2.436020049578708,4.176369138969733,0.2225588245195615,1.740349089391025,-1.9892116643905464,-2.015071955488147,-0.0009662247647393986,0.20469906582242786,32.03566207329278,24.564976908542672,38.7260539826455,3.3625006565584763,3550.594,1.9681661764334244,2.035337591005598,96.69974087497759
B0006,20,3.563388513484579,2.1864377487643725,4.176897989902666,0.24025262256048352,1.9904602411382935,-1.989191243247005,-2.0155176072270926,0.00013882260841396987,0.20487136240289794,31.99527968872302,24.515019617858613,38.98629728904917,3.385578589102732,3551.25,1.9572307917560536,2.035337591005598,96.16246466459876
B0006,22,3.566658719765511,2.3406023605912454,4.177579509962451,0.2287529216435241,1.8369771493712053,-1.9891317699701738,-2.014079047237871,-0.0021060459646946015,0.20545737080452486,31.874127571841353,24.40648205159496,38.65978861919643,3.3793205188021544,3530.25,1.9455991514129352,2.035337591005598,95.59098009149795
B0006,25,3.5687035970122842,2.4263021374140443,4.177996110793395,0.2245021597962224,1.7516939733793508,-1.9887805507702212,-2.0134697854511865,-0.000990785360248984,0.20658439837520928,32.120959708576166,24.666067568688486,38.84979195732924,3.3808182139223475,3491.016,1.9347505044841131,2.035337591005598,95.05796547137973
B0006,27,3.569207084156356,2.4753697700007034,4.176316409477926,0.22161053340015757,1.7009466394772228,-1.9887320866401275,-2.0148749194363664,-0.00032364926356916147,0.20729429121144527,32.11021168908644,24.819105859024557,38.75128344015104,3.3388085030048718,3470.281,1.9232799539368028,2.035337591005598,94.49439554578115
B0006,29,3.5659271296109383,2.342364523655007,4.1779924550101715,0.22991046226842987,1.8356279313551647,-1.9887200290368634,-2.0144081790374893,-0.0004261867664927878,0.20720696558261123,31.989061278918154,24.627666776864352,38.76853764058789,3.374254229146447,3470.0,1.911889930948487,2.035337591005598,93.93478209204011
B0006,31,3.5612417270649486,2.188400081882664,4.177439981618572,0.24035876978340462,1.989039899735908,-1.9887874042287874,-2.014472686005532,-0.0010580730504302503,0.2076990497369646,31.878814448635442,24.450913129560714,38.84686112344348,3.4094253817648514,3450.297,1.9010667141979305,2.035337591005598,93.40301690486008
B0006,33,3.557881987836072,2.1206980945954057,4.17561570814845,0.24452370921534203,2.054917613553044,-1.9885910895930397,-2.0146756268214814,-0.0037766213378683127,0.20803603116200292,31.767450711024402,24.26604433063594,38.865889781652804,3.442042131356067,3429.407,1.8891989948061458,2.035337591005598,92.81993331989463
B0006,35,3.56282437243777,2.369981457799298,4.177602520456299,0.22899254958827592,1.8076210626570006,-1.9884892463229662,-2.015931347705288,0.0009547908042232252,0.20896148657331484,31.78991634963658,24.34725293029431,38.647578733807656,3.4218510147625074,3409.484,1.878278372248849,2.035337591005598,92.2833824005014
B0006,37,3.5591953280168633,2.247991649924625,4.176354539745044,0.2362539061879907,1.928362889820419,-1.9883474274444874,-2.01432419683381,0.0003362560415229371,0.20936627777425315,31.82883467218067,24.380274264917215,38.79218188173866,3.438861518594519,3390.422,1.8675697161520206,2.035337591005598,91.75724579573611
B0006,39,3.5580906165580983,2.4115317107898875,4.177450270459645,0.23248821605250242,1.7659185596697577,-1.9774549866256104,-2.015920256743369,-0.0022772410696178776,0.2555143974441181,31.890449470827843,24.455293448252306,38.77022223929529,3.452471732465585,3390.281,1.8675892574453767,2.035337591005598,91.75820589657847
B0006,42,3.565899462157853,2.2033558468593775,4.174584178175673,0.23666435566343638,1.9712283313162953,-1.9892347833261184,-2.0202081897757225,0.0009741380235390647,0.20388604102481026,31.51177053595285,24.511611712923585,37.54320599748628,3.103623335557848,3591.734,1.979626548250818,2.035337591005598,97.26281070025072
B0006,46,3.570814209348872,2.35887751155593,4.175224020262452,0.22578171830729027,1.816346508706522,-1.9890474874073771,-2.0141161810049812,-0.0003149484747221053,0.2051049765214555,31.874488497680712,24.910587532936997,37.90362577530197,3.1350663437202995,3552.297,1.9575499080884022,2.035337591005598,96.17814345585967
B0006,50,3.5666817833633124,2.218672914041916,4.177217300859919,0.23460941833641036,1.9585443868180028,-1.988682950523383,-2.014039356997488,-0.0012008977604898057,0.2054837524109853,31.53911453638972,24.567665011550126,37.6701605139887,3.1381261956274136,3531.578,1.9458150170787551,2.035337591005598,95.6015859814876
B0006,54,3.5668392745025836,2.339723057947995,4.176681511062203,0.2275721037589103,1.8369584531142076,-1.9885447318884866,-2.014851230713757,0.000529325755565477,0.20672257429749546,31.220866832188786,24.224319222372547,37.34166959188387,3.158169521103049,3492.907,1.9242461121680094,2.035337591005598,94.5418647339628
B0006,58,3.571051969392875,2.3997508208942735,4.190384318239257,0.22747354651355792,1.7906334973449836,-1.9885639445355097,-2.013606338093071,-0.0023840361465472604,0.205949863235092,31.119005145018026,24.029961629396936,37.28979017254232,3.191016881727366,3511.594,1.9459811331421641,2.035337591005598,95.60974757905957
B0006,62,3.5666308474029793,2.491410879472442,4.176973413125379,0.22068728350290212,1.6855625336529365,-1.9880563928902786,-2.014324216253238,-0.0016423681986834993,0.2082194776973129,31.033244078156734,24.015743593007034,37.16794481484507,3.1782747530407116,3431.9370000000054,1.901407930553079,2.035337591005598,93.41978151219875
B0006,66,3.5527392240854914,2.1387303309558976,4.1734521552365464,0.24761140866112302,2.034721824280649,-1.9772969675547487,-2.0138293357975146,-0.0013483637694533895,0.254357010276143,31.001249222460967,23.89771458163466,37.51577848501052,3.2517471075044155,3431.125,1.878674213680085,2.035337591005598,92.3028308415357
B0006,70,3.5560959755046615,2.346064498302046,4.1764585468168685,0.23504747924467745,1.8303940485148225,-1.9771693646864965,-2.022139165928567,-0.00026012091102195506,0.25515829145991487,30.921434744041356,23.81688709830912,37.24165964092258,3.2514088568578026,3412.406,1.8683061328264219,2.035337591005598,91.79342734506018
B0006,74,3.5504500858303394,2.327337743316428,4.17626102066065,0.24060676598781225,1.8489232773442223,-1.9660385076397233,-2.019521715890847,0.00022521118946577974,0.2937138458930206,30.929360248207214,23.762584263292904,37.27233216178077,3.2941943415901576,3410.688,1.8560244070082998,2.035337591005598,91.19000283836426
B0006,78,3.546007083640312,2.4863117233366316,4.172855540858831,0.23544926884929754,1.6865438175221992,-1.9445990482746272,-2.0145859231710013,0.0012030807811573936,0.35770783733733696,31.00810965793079,23.77382410040801,37.207134503019795,3.341032131000837,3410.718,1.8451997961855777,2.035337591005598,90.65816915777205
B0006,82,3.554257954720065,2.2921663510920895,4.1881878017349035,0.24271286255725477,1.896021450642814,-1.9769156942357176,-2.01454229289152,0.0017843402447845862,0.25589338077612045,30.96779499306422,23.756892194026193,37.49607769896255,3.31669361949765,3392.719,1.857228890885317,2.035337591005598,91.24918141799353
B0006,86,3.555857469677978,2.4343006861812118,4.189991619197343,0.22078536256948547,1.7556909330161314,-1.9997552547832569,-2.015096988943597,-0.002790026577360228,0.14700435354987934,31.10097217303459,23.74029655014346,37.250073961181094,3.2531629586518043,3470.672,1.9247760889090635,2.035337591005598,94.56790349742867
B0006,90,3.5537306734803207,2.472619908000758,4.186982490201218,0.22368965836687763,1.7143625822004598,-1.9884344406296768,-2.0246589334484746,0.000219946169021966,0.20901478223207898,31.307368922041046,24.18583594954418,37.39699052067588,3.156544785963643,3414.109,1.8822317526092551,2.035337591005598,92.47761948322794
B0006,94,3.5452650003621513,2.403422072720937,4.1864831065416155,0.23215332099258618,1.7830610338206783,-1.9771310999966942,-2.014540253971324,-0.0013831277471471597,0.25597312110332004,31.131339987164562,23.96227406279053,37.2852066420257,3.2111654279221145,3395.219,1.855276687885587,2.035337591005598,91.15326597829659
B0006,98,3.538408778928339,2.4006679782182205,4.187721936001791,0.23624667070508096,1.787053957783571,-1.965705768920947,-2.0140910758505797,0.0011594939858130299,0.29518219456583883,30.828713779105055,23.520157783193987,37.080390421974414,3.273173572550457,3386.0,1.8392508917181876,2.035337591005598,90.36588818710266
B0006,102,3.5297688311332673,2.3194299432177345,4.184171356892756,0.2439099480182485,1.8647414136750218,-1.9542494702422435,-2.0132183154407977,0.0012199865224596935,0.3301024928060525,30.761533072057244,23.52943289153009,36.98024266357476,3.26325912224477,3368.187,1.8185396073994429,2.035337591005598,89.34830346748316
B0006,106,3.5300676840423306,2.3401731734980076,4.186779863144672,0.244307450843308,1.8466066896466642,-1.9490605727432448,-2.0142775706959855,0.000712613725765745,0.3456683188151143,31.30305692941581,23.947667716448013,37.598741245467004,3.3257051599027356,3368.266,1.8134770059567056,2.035337591005598,89.09956824708976
B0006,110,3.5248882875629555,2.3829603510808774,4.186482965601712,0.24375960384087478,1.8035226145208347,-1.9373547119632697,-2.014866249205715,0.0010041973417186346,0.3750698159946979,31.06432144678013,23.724670891624807,37.33680914521836,3.3542974150774905,3358.719,1.7971018450305436,2.035337591005598,88.29502550201761
B0006,114,3.5190926887152725,2.351855540704836,4.184741677172267,0.24666463745510467,1.8328861364674314,-1.9312604088713479,-2.014036681172477,0.0009279755162790197,0.38980058555195723,30.96654665282149,23.509674105704782,37.39499820465976,3.4007883405434325,3339.5,1.7810046294120476,2.035337591005598,87.50413873759919
B0006,118,3.5151810230271,2.3535104841115886,4.186114015167315,0.24783168845894557,1.8326035310557267,-1.925413982519257,-2.013562007420154,0.0004104562259902084,0.4032503267568939,30.826455697992966,23.239016261869025,37.35233964342659,3.473951745369301,3331.265,1.7710130422682329,2.035337591005598,87.01323309187394
B0006,122,3.514029112834162,2.3948058223938364,4.186378094589789,0.24620396352215285,1.7915722721959524,-1.9198444871883995,-2.0146073733834746,0.0009332187923950495,0.4166720426682412,31.080769482413952,23.40832459139638,37.58677381866742,3.524616662385745,3321.188,1.7604712448170943,2.035337591005598,86.49529456915789
B0006,126,3.514139684003936,2.4418858444380294,4.185742966026202,0.24380262902937214,1.743857121588173,-1.908733158939213,-2.0156412315711094,0.0014623495361316455,0.4405439902279281,31.694287817425337,23.993875243611917,38.207044569893476,3.541321887482378,3321.844,1.7502913788006587,2.035337591005598,85.9951384249673
B0006,130,3.509578354212467,2.391848815367812,4.1849954235358595,0.24822681012659126,1.7931466081680476,-1.90276801874341,-2.014135597110891,-0.0009765358148676846,0.4523465874192101,31.875581783696685,24.22249363678538,38.340431886092745,3.5260807752049357,3311.828,1.7394925037732578,2.035337591005598,85.46456919285944
B0006,134,3.5110708693292705,2.3166154227865463,4.175622772952551,0.2572766067465748,1.8590073501660043,-1.9093247566511207,-2.013918427729744,0.0005605769329787213,0.43888773455084645,31.543288143901563,23.931600807664452,38.521539672721865,3.634659703403752,3327.391,1.7546766553637203,2.035337591005598,86.21059538809914
B0006,136,3.5159179315855056,2.4110989960643794,4.191704957733779,0.24598521855518196,1.7806059616693997,-1.9306372167933323,-2.0164764928559697,0.0006125224393033973,0.3913947338973055,31.420983409991024,23.80004225730534,38.03707160241571,3.5081719161772016,3312.078,1.7659390941842175,2.035337591005598,86.7639403894526
B0006,140,3.50585340727078,2.4510125175432287,4.185468369564667,0.24431167408297183,1.7344558520214384,-1.907114151507875,-2.014424639912736,0.000726309956247418,0.4422052936741676,31.15837149963786,23.325044766777037,37.934285687720596,3.6256374299154595,3293.172,1.7337887419624838,2.035337591005598,85.18433254632082
B0006,144,3.5010379345914444,2.471216186082459,4.184201889006967,0.2435154606775506,1.7129857029245086,-1.8953541357988335,-2.0136840343383655,0.0006105952606363766,0.4660772511913581,31.15661421699882,23.22751550921504,37.88470784051604,3.66886365748169,3275.328,1.713325912040734,2.035337591005598,84.17895486292434
B0006,148,3.497407662636496,2.470968641396993,4.185838836583766,0.24459591902905917,1.7148701951867733,-1.8892713805954209,-2.015243276008703,0.0013481309742365592,0.4777097893062262,31.206611383963253,23.20127236203539,38.065368726791895,3.719915578953458,3265.016,1.7024077813673466,2.035337591005598,83.64252637451848
B0006,150,3.5388872766749144,2.4288023941361625,4.1729165619005535,0.23098677589569044,1.744114167764391,-1.9819359924929794,-2.014822027548639,0.000883957804000857,0.23645151610760437,33.61169282822636,26.602945710082057,39.788440481350335,3.1543964421418815,3328.937,1.82371946178183,2.035337591005598,89.60279954741002
B0006,154,3.5327430295356828,2.3551430866643166,4.186982012423103,0.24180188757564916,1.8318389257587864,-1.9653277079992455,-2.014147642384201,0.0013785124508379858,0.2976263378401198,32.85630077141311,25.5878756709222,39.212903178007906,3.3014338549444924,3329.266,1.8081284050314708,2.035337591005598,88.83678132914206
B0006,158,3.521214759733266,2.365933525789291,4.186537777937825,0.2452054406792465,1.820604252148534,-1.9470636598230844,-2.0135457323415866,0.0013469218858249991,0.3489537540343098,32.210981559158874,24.788511221807962,38.66937823121345,3.4005903322527105,3301.579,1.7757610945034283,2.035337591005598,87.246513912519
B0006,162,3.5093111439506677,2.3481961394586457,4.182282350256796,0.248638831497769,1.8340862107981502,-1.9241628426386395,-2.0143501433980724,0.0011884652184539464,0.40618903288986047,31.965090081650274,24.29903895658481,38.5170065164806,3.5201708513727663,3283.563,1.7447409841836798,2.035337591005598,85.72243699983238
B0006,166,3.50716091973708,2.46945948630322,4.185961817428056,0.24245866501899874,1.7165023311248357,-1.9124470439353747,-2.013955993405398,0.0023455920246722457,0.43177529573802614,31.744801840189538,23.984895747102637,38.292505299491516,3.5757503955650507,3275.125,1.729207034132373,2.035337591005598,84.95922454210778
B0006,170,3.500928918686389,2.4666715880697576,4.1836566973224585,0.24306097840857094,1.7169851092527009,-1.8950209973545986,-2.0143598768040447,0.0008097171102984877,0.4667188589869889,31.876564068962466,23.99541497188152,38.52091685291118,3.6558828773689824,3265.656,1.7081086552553244,2.035337591005598,83.92262113192731
B0006,174,3.4973019898820894,2.4482931262785135,4.184390004467988,0.2453760679343642,1.7360968781894748,-1.8837082435178907,-2.0146981664689427,2.3587764193591595e-05,0.48819038959426053,32.24289319481841,24.295032488841088,38.95436345473558,3.672889296106637,3266.093,1.6975954237461768,2.035337591005598,83.40608610817466
B0006,178,3.4929038301187156,2.4745215382882586,4.184732708741646,0.24387936455970977,1.7102111704533876,-1.8716651994380054,-2.0150505202774576,0.0028840576269616946,0.508922907014493,32.07305565938816,24.10547107270791,38.731363854696035,3.6834438401651113,3257.594,1.6820634524029463,2.035337591005598,82.64297086813447
B0006,182,3.488659224822318,2.469127855241356,4.185835940524748,0.24489747465620212,1.716708085283392,-1.8654809345089407,-2.016431910751689,0.0008062258329325605,0.5191412899392004,32.030140929891196,23.97620032331416,38.74827601131975,3.7478860406495396,3248.593,1.6714768322295086,2.035337591005598,82.1228301199745
B0006,186,3.4822930804774015,2.4177173347922416,4.185703389994729,0.24894941761288453,1.7679860552024875,-1.8592903578575999,-2.013961242413253,0.001300028898722823,0.5292867036601664,31.984935871368258,23.819965773306656,38.84227056628921,3.8030419719405057,3238.766,1.6607591387047655,2.035337591005598,81.59624948921793
B0006,190,3.477575664197982,2.3775131079338427,4.184887437252902,0.25149169273248084,1.8073743293190594,-1.848156298789804,-2.0142789765419593,3.3324869557570366e-05,0.5476209059238868,32.23677365476226,23.938135747847074,39.221381996208315,3.8864318857653655,3240.14,1.651121015038069,2.035337591005598,81.12271017518528
B0006,194,3.4787436506489255,2.443723814618984,4.1845671326128535,0.24743822906353016,1.7408433179938694,-1.8415742473538441,-2.0170700253976435,0.0008339594777993074,0.5572043810030383,32.56097148037261,24.442914706328594,39.466510899162515,3.7845576572627713,3230.109,1.6401349256190927,2.035337591005598,80.58294274458677
B0006,198,3.4740152461288862,2.4324278256917147,4.184590722398005,0.24781476646180828,1.7521628967062899,-1.8297533943331723,-2.0153270924031044,0.002267298724556321,0.5744007772604264,32.48984985901219,24.244880453394085,39.352653481724175,3.835762334103568,3229.7810000000027,1.6291999416165441,2.035337591005598,80.04568622012265
B0006,202,3.4718387718772696,2.494085641889116,4.181227276564003,0.24226020864399292,1.6871416346748864,-1.8170860697729954,-2.0264444143525524,0.002587585651271363,0.59213769752695,32.42612199208859,24.11448837545242,39.31890647034385,3.8710134033093055,3212.469,1.6088496302961666,2.035337591005598,79.04583678923177
B0006,206,3.463180130644551,2.382347172890769,4.182601669503782,0.25041818458745746,1.8002544966130132,-1.8111560774496664,-2.014269976996697,0.0017194503246426888,0.6001337686853253,32.29984271249387,23.928926832055478,39.47196886600465,3.9277765847941004,3213.219,1.6035244898969248,2.035337591005598,78.78420253146665
B0006,210,3.463469391967206,2.406668297987779,4.183991041340736,0.24879153893443376,1.7773227433529568,-1.8113056300795982,-2.0248983473305704,0.0007053447084269127,0.600869683312538,32.610757585145336,24.062133136477676,39.74009698783903,4.013744044379012,3203.578,1.5989712144027983,2.035337591005598,78.56049146190021
B0006,214,3.46021805164007,2.4204142690378765,4.182425008087469,0.24872123545615055,1.7620107390495923,-1.803802475704306,-2.0134062122749032,0.00037116990278515926,0.609256745218589,32.25699351958767,24.423808071870038,39.03600072360686,3.6982862582092104,3195.125,1.5876273123575604,2.035337591005598,78.0031440176547
B0006,216,3.462574876665621,2.4507845245525193,4.190985194174346,0.24661339893460255,1.740200669621827,-1.7982439953659044,-2.014898941623113,0.0010117048958550698,0.6170700333090209,32.47193402838835,24.297842706066838,39.16106395962828,3.78790549192839,3195.3129999999946,1.5829719744686166,2.035337591005598,77.77441842886215
B0006,220,3.4537077937586056,2.3930328819230717,4.181860480163402,0.24848682009830836,1.78882759824033,-1.7857963808615818,-2.014097659688176,0.0007636707747866177,0.6325019447665697,32.40219271195366,24.115666972211724,39.20051799483514,3.8463769615603374,3186.297,1.567137636713563,2.035337591005598,76.99644735295674
B0006,224,3.4514035349888337,2.3938995980718403,4.183449364094532,0.24884801817648583,1.7895497660226916,-1.7850748194527644,-2.01648199199959,0.0005527600059578974,0.6334473857166003,32.30987415652578,23.949350638183297,39.15878418316098,3.8820938385045634,3176.438,1.5613446139713882,2.035337591005598,76.71182514739364
B0006,228,3.450781146333252,2.4373294683003053,4.182943907496545,0.24531300054344063,1.74561443919624,-1.7785916660457872,-2.014359351341952,-9.517952000869487e-05,0.6414164907293518,32.35440526839345,23.94684852697399,39.18225956809825,3.903699189649736,3167.593,1.5511711892790419,2.035337591005598,76.21198547768459
B0006,232,3.446105572450592,2.3705330061374523,4.182592999177517,0.249252351248828,1.812059993040065,-1.7727874712030285,-2.016181081460114,0.0015048652079400844,0.6485964889257356,32.4731363791227,24.029360363522056,39.38159156766375,3.9310242954599364,3167.719,1.5406741606295171,2.035337591005598,75.69624653118686
B0006,236,3.4418152533277144,2.351294851260762,4.1775564354981025,0.24876521050750453,1.8262615842373404,-1.7601807681971697,-2.0224281819207026,0.004482527231908509,0.6631565458391762,32.52334649341759,24.054796737761627,39.44712875501599,3.938262085403885,3159.077999999994,1.5253138744624433,2.035337591005598,74.94156650980108
